name;salary;experience;company;region;responses
Java-разработчик;;3;IBS;Москва;360
Ведущий разработчик Java;;6;БФТ-Холдинг;Москва;96
Java-разработчик (на базе Debezium);270000.0;6;ИЦ АЙ-ТЕКО;Москва;13
Java-разработчик Spring;;6;Московская Биржа;Москва;220
QA_Fullstack (Java);;1;Bell Integrator;Москва;123
Fullstack QA Engineer (Java);;1;Перфоманс Лаб;Москва;0
Aвтотестировщик Java;140000.0;1;Айтикью Груп;Казань;246
Senior Java разработчик;;3;PAYNET;Ташкент;3
Разработчик Java;;3;А2М;Москва;81
Java-разработчик;;3;Ростелеком Информационные Технологии;Москва;580
Java Developer middle (в офис, г. Томск);;3;РН-Проектирование Добыча;Томск;12
Middle Java разработчик (Сервисы и безопасность);;3;СБЕР;Санкт-Петербург;285
Ведущий разработчик Java;;3;Навигатор инновационных решений;Екатеринбург;444
Java-разработчик (проектно);;3;R-Style Softlab (Эр-Стайл Софтлаб);Москва;614
DevLead / JAVA разработчик;;3;ТОП КЕЙС;Москва;127
Java разработчик (ученик);67000.0;0;Aston;Уфа;100
Backend-разработчик (Java);;3;MN Partners;Астана;63
Java-разработчик (место работы в Воронеже);;1;Концерн Созвездие;Воронеж;0
Senior Java Developer;;3;OCTO;Ташкент;53
Middle Java Developer (Spring Boot);225000.0;6;YoBody Fitness, сеть фитнес-клубов;Москва;0
ИТ-лид/Руководитель группы разработки Java;300000.0;6;ИЦ АЙ-ТЕКО;Москва;0
Java-разработчик;;6;Okko;Санкт-Петербург;52
Разработчик на Java или Go в Яндекс ID;;6;Яндекс;Москва;14
Automation QA (Java);;1;Employcity;Сербия;28
Java-разработчик;;3;CodeBridge;Москва;559
Java-разработчик;165000.0;1;ЭФКО;Воронеж;331
Java-разработчик;;3;Группа страховых компаний Югория;Москва;835
Java Developer;100000.0;1;ФОДЖИН;Ростов-на-Дону;623
Разработчик Java/Go;;6;Т1;Воронеж;113
Java Trainee;;0;Andersen;Баку;19
Старший Java разработчик / Senior Java Engineer;;6;Леон;Санкт-Петербург;18
Java-Разработчик;;3;Т-Банк;Курск;66
Java Developer;;3;Team.Inno / Фабрика инноваций и решений;Минск;100
Java Developer;;3;Team.Inno / Фабрика инноваций и решений;Полоцк;69
Senior Java-разработчик;;3;Международный деловой альянс;Минск;85
Middle Java Developer;;3;РобоФинанс;Москва;515
Senior Java разработчик;;6;1С;Москва;174
Senior Java developer;;6;АО Асакабанк;Ташкент;53
Java Backend Developer;;3;Нурбанк;Алматы;120
Middle Java Разработчик;;1;ПАРИ, АО Страховая компания;Москва;194
Senior Java Developer;;3;Digital Chief;Минск;89
Senior java developer;;6;Московская Биржа;Москва;269
Senior Java-разработчик;270000.0;6;Live Typing;Москва;357
Senior QA Тестировщик (Java, мобильная разработка, автотесты);250000.0;3;Demis Group;Москва;13
Тестировщик (Mobile QA автоматизация на Java);;3;Альфа-Банк;Москва;13
AQA/Junior Java Developer / Technical Writer;;3;СИНАПС ТЕХНОЛОДЖИ;Москва;12
Старший Java-разработчик в One Cloud;;3;VK;Москва;511
Ведущий Java-разработчик (Корпоративная информационная система);;3;Транснефть-Технологии;Москва;0
Java-разработчик группы балансеров в VK;;3;VK;Москва;0
Разработчик Java (Senior);;3;МТС Банк;Москва;628
Senior Java Developer (Core Processing Team);;6;IT Холдинг Kazdream;Астана;12
Системный Java-разработчик;;6;1С;Москва;47
Senior Java Developer;;6;DatsTeam;Москва;449
AQA тестировщик (Java);;3;ИЦ АЙ-ТЕКО;Москва;153
Ведущий разработчик Java;;3;Альфа Капитал;Москва;88
Middle - Java developer;;1;Sigur;Нижний Новгород;345
Java разработчик Middle;;3;SUCCESS INITIATIVE GROUP(SIG);Алматы;19
AQA java специалист;;3;ИЦ АЙ-ТЕКО;Москва;66
Java Developer (Middle);;1;АО ANOR BANK;Ташкент;203
Middle/Senior java разработчик;;3;ITFB Group;Москва;759
Senior Backend (JAVA) Developer;;3;ROGII;Ульяновск;39
Senior Backend (JAVA) Developer;;3;ROGII;Москва;199
Senior Backend (JAVA) Developer;;3;ROGII;Алматы;49
Стажер-разработчик Java;;0;KODE;Калининград;30
Техлид Java (Atlassian-стек);;3;Газпромбанк;Москва;11
Backend-разработчик (Kotlin / Java);;3;ЦРТ | Группа компаний;Санкт-Петербург;1213
Java разработчик;;3;СБЕР;Санкт-Петербург;375
Middle+ / Senior инженер автоматизированного тестирования (AQA Java);160000.0;6;RedLab;Санкт-Петербург;29
Senior Java-разработчик;325714.0;6;Чайкина Людмила Владимировна;Москва;216
Java Junior Developer;60000.0;0;АП Софт;Екатеринбург;215
Java-разработчик;;0;Лига Цифровой Экономики;Москва;723
Ведущий java разработчик;;3;ФОРС;Москва;206
Mobile AQA Engineer (Java);;3;Альфа-Банк;Москва;31
Java Developer;;3;Rambler&Co;Москва;873
Программист Java;;3;КОМИТАС;Москва;105
Java Developer (Card Processing);;1;Team.Inno / Фабрика инноваций и решений;Минск;68
Java Developer (Spring);200000.0;3;Первая Мониторинговая Компания;Краснодар;286
Senior Java Developer;;3;Karuna;Санкт-Петербург;414
Java/Kotlin-разработчик;;6;Яндекс;Санкт-Петербург;80
Java/Kotlin-разработчик;;6;Яндекс;Москва;118
Java + .NET разработчик (Senior);350000.0;6;SkillStaff;Москва;8
Java-разработчик (товарно-транспортные системы);;3;Транснефть-Технологии;Москва;248
Middle QA-engineer (Manual+Auto Java);;3;ЦРТ | Группа компаний;Санкт-Петербург;80
Java/Kotlin-разработчик в Финтех;;3;Яндекс;Москва;88
Ведущий java разработчик;;3;СТЭП ЛОДЖИК (STEP LOGIC);Москва;384
Backend Java Developer;;1;Неткрэкер Текнолоджи Казахстан;Уральск;173
Java Trainee;;0;Andersen;Минск;91
Java/Kotlin-разработчик;;3;Т-Банк;Белгород;60
Java разработчик в команду ДБО;;6;Банк ДОМ.РФ;Москва;216
Java-разработчик (junior);;1;АКБ Тенге Банк;Ташкент;19
Trainee/Java Developer;;0;Team.Inno / Фабрика инноваций и решений;Минск;366
Trainee/Java Developer;;0;Team.Inno / Фабрика инноваций и решений;Гомель;357
Trainee/Java Developer;;0;Team.Inno / Фабрика инноваций и решений;Могилев;277
Senior Java Developer;;3;Home Credit Bank (ДБ АО «ForteBank»);Алматы;58
Senior Java Developer / Techlead;;6;РТЛабс;Москва;94
Lead Java Developer;;3;Team.Inno / Фабрика инноваций и решений;Минск;38
Middle/Senior Java Software Engineer;;3;«UZUM TECHNOLOGIES»;Ташкент;7
Java-разработчик мобильного приложения;;1;Центральная ППК;Москва;123
QA Automation Engineer (Java);133500.0;1;ИНВИТРО;Москва;516
Тестировщик, QA fullstack Java/Selenium;;1;Интер РАО - Цифровые решения;Москва;86
Java Script-разработчик;;1;МЕДИУМ ХОЛДИНГ;Краснодар;341
Java Developer (Middle+/Senior);;3;Т-Банк;Екатеринбург;105
Java-разработчик;;3;РСХБ-Интех;Москва;947
Middle Kotlin/Java Developer;;3;Xello;Москва;459
Middle+/Senior Java developer;;3;X5 Tech;Москва;141
Старший разработчик на Java;;3;VS Robotics (ООО АБТ);Орел;194
Lead QA (auto Java);;6;ЦРТ | Группа компаний;Санкт-Петербург;28
Java разработчик в Маркет;;3;Яндекс;Москва;58
Java разработчик (middle+\senior);;1;Alatau City Bank;Алматы;49
Senior/Middle Java Developer;;3;ВИГО;Санкт-Петербург;1396
Team/Tech Lead (Java);;6;АйтиСФ;Москва;211
Team/Tech Lead (Java);;6;АйтиСФ;Новосибирск;180
Java разработчик;;1;НТЦ Вулкан;Москва;406
Middle/Senior Software Engineer (Low-code / BPM / Java / DB);;1;Kaspi.kz;Алматы;12
Backend Java Developer (Middle+ / Senior);255000.0;3;Iconicompany;Ижевск;207
Lead / Senior Java Developer (FinTech);;6;Нетбелл;Москва;155
